Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-10-11,11:10,Pantamera Flickor B-ungdom D,Ale IBF F10/11,Frölunda IBK Flickor Röd,Ale Kulturrum,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/42389/match/1649019
2025-10-11,14:00,Pantamera Flickor C-ungdom A,Dingle AIK Flickor Utveckling,Pixbo IBF F12 Röd,Munkedals Idrottshall,Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/42390/match/1649518
2025-10-11,18:40,Pantamera Flickor C-ungdom A,Landvetter IBF F12 Blå,FBC Lerum Utveckling F12 Röd,Önnerödshallen,William Svensson,Alexander Acke,https://stats.innebandy.se/sasong/43/serie/42390/match/1649517
2025-10-11,10:00,Pantamera Flickor C-ungdom B,Ale IBF F12/13 Blå,Surte IS IBK F 12/13 Röd,Ale Kulturrum,Linnea Grönroos,Saga Wallmoberg,https://stats.innebandy.se/sasong/43/serie/42391/match/1649759
2025-10-11,11:00,Pantamera Flickor C-ungdom B,IBK Alingsås F12-13 Gbg,IBK Bergum F10-13,"Stadsskogshallen, Alingsås",,,https://stats.innebandy.se/sasong/43/serie/42391/match/1649758
2025-10-11,10:00,Pantamera Flickor C-ungdom C,Lindome IBK F12,FBC Lerum Utveckling F13 Vit,Almåshallen A,Lukas Dahlström,Alfred Jorpes,https://stats.innebandy.se/sasong/43/serie/42392/match/1649818
2025-10-11,16:15,Pantamera Flickor C-ungdom D,IBF Älvstranden F12/13,Öckerö IBK F10-12,Santoshallen,Emmy Birgersson,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/42393/match/1649667
2025-10-11,15:45,Pantamera Flickor C-ungdom E,FBC Partille F 12/14 Röd,Utbynäs SK F 12/13,Qvisthallen,Mükremin Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/42394/match/1649357
2025-10-11,16:30,Pantamera Flickor C-ungdom E,Hindås IBK F13,IK Zenith F13/14,Hindås Idrottshall,Pontus Ekengränd,Henry Tames,https://stats.innebandy.se/sasong/43/serie/42394/match/1649355
2025-10-11,13:00,Pantamera Herrjunior A,IBK Kungälv Herrjuniorer Vit,FBC Partille U16,Munkegärdehallen,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42363/match/1648327
2025-10-11,15:30,Pantamera Herrjunior B,Varla IBK Juniorer 1 GBG,FBC Vinga HJ,Lindälvshallen,Ali Alizada,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/42364/match/1648359
2025-10-11,17:00,Pantamera Herrjunior D,Herrestads AIF Junior,Onsala IBK U16,Rampen Sporthall (Källdalsskolan),Semir Aganspahic,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/42366/match/1648418
2025-10-11,15:00,Pantamera Pojkar B-ungdom A,Pixbo IBF P10 Röd,Lindome IBK/Almås IBF U16 Grön,Wallenstam Arena B,Senad Olevic,Joacim Olsson,https://stats.innebandy.se/sasong/43/serie/42369/match/1648445
2025-10-11,15:15,Pantamera Pojkar B-ungdom B,IK Zenith P10 Vit,Mölndals IBF / Lindås IBK P10,Björlanda Idrottshall,Mats Sällberg,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42370/match/1648479
2025-10-11,12:20,Pantamera Pojkar B-ungdom C,Ale IBF P09 Blå,IBK Kungälv Ungdom Utveckling,Ale Kulturrum,Adem Can,Tomas Levin,https://stats.innebandy.se/sasong/43/serie/42371/match/1648509
2025-10-11,17:00,Pantamera Pojkar B-ungdom C,FBC Partille P11 Blå,Pixbo IBF P11 Röd,Qvisthallen,Mükremin Er,Mustafa Kalajdzisalihovic,https://stats.innebandy.se/sasong/43/serie/42371/match/1648510
2025-10-11,13:40,Pantamera Pojkar B-ungdom D,Frölunda IBK P10-11 Röda,Överby IBK P09/11,Skyttesskolan,Ivan Ivanovic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/42372/match/1648539
2025-10-11,15:00,Pantamera Pojkar B-ungdom D,Stenungsunds IBK P10/11,Ale IBF P10,Kyrkenorumskolans Idrottshall,Linus Svensson,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42372/match/1648540
2025-10-11,12:30,Pantamera Pojkar B-ungdom E,Frölunda IBK P10-11 Svart,FBC Vinga P10 Svart,Skyttesskolan,Ivan Ivanovic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/42373/match/1650685
2025-10-11,13:30,Pantamera Pojkar B-ungdom E,Stenungsunds IBK P10/11,FBC Partille P11 Vit,Kyrkenorumskolans Idrottshall,Linus Svensson,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42373/match/1650684
2025-10-11,14:15,Pantamera Pojkar B-ungdom E,Myggenäs IBK P10,Ale IBF P11,Häggvallsskolan,Hampus Räffling,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/42373/match/1650682
2025-10-11,12:45,Pantamera Pojkar C-ungdom A,Lindome IBK P11 Grön,Landvetter IBK P11,Almåshallen A,Lukas Dahlström,Alfred Jorpes,https://stats.innebandy.se/sasong/43/serie/42375/match/1649579
2025-10-11,13:00,Pantamera Pojkar C-ungdom A,Floda IBK P10-12 Vit,Öckerö IBK P10-13,Nova Floda Sportcenter A-hall,Felicia Lundgren Narváez,Katarina Arnoldsdotter,https://stats.innebandy.se/sasong/43/serie/42375/match/1649577
2025-10-11,13:25,Pantamera Pojkar C-ungdom C,FBC Partille P12 Röd,IBK Kungälv P12,Qvisthallen,Mustafa Kalajdzisalihovic,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42377/match/1649548
2025-10-11,12:15,Pantamera Pojkar C-ungdom D,FBC Partille P13 Svart,Mölndals IBF / Eken IBK P11/12,Qvisthallen,Mustafa Kalajdzisalihovic,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42378/match/1649788
2025-10-11,17:30,Pantamera Pojkar C-ungdom E,Landvetter IBK P13,Pixbo IBF P12 Röd,Önnerödshallen,William Svensson,Alexander Acke,https://stats.innebandy.se/sasong/43/serie/42379/match/1649847
2025-10-11,11:15,Pantamera Pojkar C-ungdom F,Lindome IBK P13 Grön,Lindås IBK P12 Turkos,Almåshallen A,Elliot Strid,Lukas Dahlström,https://stats.innebandy.se/sasong/43/serie/42380/match/1649637
2025-10-11,15:15,Pantamera Pojkar C-ungdom F,Herrestads AIF P11/12,Frölunda IBK P12 Röd,Rampen Sporthall (Källdalsskolan),Semir Aganspahic,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/42380/match/1649639
2025-10-11,09:00,Pantamera Pojkar C-ungdom H,Mölndals IBF P13/14 Svart,Utbynäs SK P 12,Streteredsskolan,Torbjörn Zahner,Roger Zahnér,https://stats.innebandy.se/sasong/43/serie/42382/match/1649729
2025-10-11,11:10,Pantamera Pojkar C-ungdom I,Pixbo IBF P13 Röd,Orust IBK P12/13,Wallenstam Arena A,Alexander Rydqvist,Mohammad Mahmud,https://stats.innebandy.se/sasong/43/serie/42383/match/1649697
2025-10-11,12:30,Pantamera Pojkar C-ungdom I,Myggenäs IBK P-13,Landvetter IBK P13 Blå,Häggvallsskolan,Hugo Sommargren,Henry Frydensbjerg,https://stats.innebandy.se/sasong/43/serie/42383/match/1649698
2025-10-11,14:35,Pantamera Pojkar C-ungdom I,FBC Partille P 13 Blå,Mölndals IBF P13/14 Röd,Qvisthallen,Mükremin Er,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42383/match/1649699
2025-10-11,10:30,Pantamera Pojkar C-ungdom J,Herrestads AIF P13/14 Rött,FBC Partille P 15 Vallhamra Blå,Rampen Sporthall (Källdalsskolan),Pontus Ekengränd,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/42384/match/1649879
2025-10-11,14:50,Pantamera Pojkar C-ungdom J,Frölunda IBK P13,Pixbo IBK P14 Nytt,Skyttesskolan,Arthur Nielsen,Ted Ståhl-rossbol,https://stats.innebandy.se/sasong/43/serie/42384/match/1649878
2025-10-11,15:00,Pantamera Pojkar C-ungdom K,Hindås IBK P13 Vit,IBF Älvstranden P13,Hindås Idrottshall,Pontus Ekengränd,Henry Tames,https://stats.innebandy.se/sasong/43/serie/42385/match/1649311
2025-10-12,13:00,SSL - Svenska Superligan Damer,Karlstad IBF,FBC Partille,AllOffice Arena,Daniel Hultberg,Edo Sabanovic,https://stats.innebandy.se/sasong/43/serie/40695/match/1571612
2025-10-12,15:00,SSL - Svenska Superligan Damer,Thorengruppen IBK,Pixbo IBK,Nolia Arena,Jörgen Andersson,Kevin Cardell,https://stats.innebandy.se/sasong/43/serie/40695/match/1571614
2025-10-12,12:25,Allsvenskan Damer Södra,Älvsjö AIK IBF,Lindås IBK,Västertorpshallen,Handrin Thunqvist,Robin Rosendal,https://stats.innebandy.se/sasong/43/serie/40697/match/1570678
2025-10-12,14:00,Allsvenskan Damer Södra,Telge SIBK,Lindome IBK,Västergård Arena A,Filip Eriksson,Fredrik Sjöberg,https://stats.innebandy.se/sasong/43/serie/40697/match/1570679
2025-10-12,13:40,Dam Veteraner,Landvetter IBK / Utbynäs SK DV,IK Zenith DV,Pinntorps Idrottshall 1,Ali Noori,Meisam Hosseini,https://stats.innebandy.se/sasong/43/serie/42081/match/1653281
2025-10-12,15:45,Dam Veteraner,Lindome IBK DV,IBK Alingsås DV,Almåshallen A,Jasmin Dzanic,Mustafa Er,https://stats.innebandy.se/sasong/43/serie/42081/match/1653280
2025-10-12,15:50,Dam Veteraner,IBK Bergum / IBK Göteborg DV,FBC Lerum DV,Bergumsskolan,Semir Aganspahic,Emin Kosovac,https://stats.innebandy.se/sasong/43/serie/42081/match/1653278
2025-10-12,16:30,Damer Div. 2,IBK Kungälv D2,Guldhedens IK D2,Mimershus A-hallen,Måns Bartilson,Alexander T Forsberg,https://stats.innebandy.se/sasong/43/serie/42062/match/1629479
2025-10-12,20:00,Damer Div. 3,Landvetter IBF D3,Eken IBK D3,Pinntorps Idrottshall,Tommy Runhammar,Joakim Jögi,https://stats.innebandy.se/sasong/43/serie/42080/match/1647624
2025-10-12,14:30,Division 1 Herrar Västra Götaland,Mullsjö AIS Utveckling,IBK Göteborg,Nyhemshallen - Mullsjö,Richard Claesson,Andreas Lybacken,https://stats.innebandy.se/sasong/43/serie/40701/match/1570539
2025-10-12,15:00,Division 1 Herrar Västra Götaland,IBK Lidköping,Floda IBK,Idrottens hus i Lidköping,Albert Enlund,Petter Enlund,https://stats.innebandy.se/sasong/43/serie/40701/match/1570544
2025-10-12,18:00,Division 1 Herrar Västra Götaland,Pixbo IBF,IBF Backadalen,Wallenstam Arena A,Adam Kruse,Christian Jensen,https://stats.innebandy.se/sasong/43/serie/40701/match/1570543
2025-10-12,16:00,Herrar Div. 3 A,Utbynäs SK H3,IBK Göteborg H3,Kviberg Arena B,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/42064/match/1630652
2025-10-12,15:00,Herrar Div. 3 B,Pixbo IBF H3B,Lindås IBF H3,Wallenstam Arena A,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/42065/match/1630524
2025-10-12,18:30,Herrar Div. 3 B,Sörgårdens IBF H3,Mölndals IBF H3,Kviberg Arena B,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/42065/match/1630522
2025-10-12,13:30,Herrar Div. 4 A,IBF Backadalen H4,Överby IBK H4,Tuve Sporthall,Thomas Andersson,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/42079/match/1647885
2025-10-12,18:00,Herrar Div. 4 A,IBK Kungälv H4,Myggenäs IBK H4,Kastellegårdshallen,Jonathan Johansson,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/42079/match/1647887
2025-10-12,18:00,Herrar Div. 4 A,Kärra IBK H4,Hindås IBK H4,Kärra Sporthall,Goran Kuduzovic,Amir Huseinovic,https://stats.innebandy.se/sasong/43/serie/42079/match/1647888
2025-10-12,11:00,Herrar Div. 4 B,Guldhedens IK H4,Lindome IBK H4,Valhalla A-hall,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/42082/match/1654494
2025-10-12,12:15,Herrar Div. 4 B,IBF Älvstranden H4,Utbynäs SK H4,Santoshallen,Felix Bark Peterson,Alexander Hellström,https://stats.innebandy.se/sasong/43/serie/42082/match/1654495
2025-10-12,14:30,Herrar Div. 4 B,KFKD H4,Landvetter IBK H4 B,Santoshallen,Felix Bark Peterson,Adnan Mehmedagic,https://stats.innebandy.se/sasong/43/serie/42082/match/1654497
2025-10-12,18:00,Herrar Div. 4 B,Floda IBK H4,Öckerö IBK H4,Nova Floda Sportcenter A-hall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/42082/match/1654493
2025-10-12,19:00,Herrar Div. 4 B,Frölunda IBK H4,IK Zenith H4,Skyttesskolan,Hampus Räffling,Emir Rajabi,https://stats.innebandy.se/sasong/43/serie/42082/match/1654492
2025-10-12,15:30,Juniorallsvenskan F DJ18,Landvetter IBK,Sandareds IBS /Fristad GoIF,Pinntorps Idrottshall,Mattias Strid,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/41554/match/1594280
2025-10-12,18:00,Juniorallsvenskan F DJ18,Landvetter IBF/Kinna IBK,Pixbo IBF,Pinntorps Idrottshall,Tommy Runhammar,Linus Backlund,https://stats.innebandy.se/sasong/43/serie/41554/match/1594281
2025-10-12,15:15,Juniorallsvenskan G DJ18,Varla IBK,Lindome IBK,Skårbyhallen,Elin Idéhn,Melker Kron,https://stats.innebandy.se/sasong/43/serie/41555/match/1606470
2025-10-12,19:00,Juniorallsvenskan H HJ18,Warberg IBF,Landvetter IBK,"Sparbanken Wictory Center, Unihocplanen",Albin Persson,Christoffer Söderström,https://stats.innebandy.se/sasong/43/serie/41546/match/1591884
2025-10-12,11:00,Klubbhuset Blå Flickor 14 A,IBF Älvstranden F14/15,Ale IBF F14/15 Blå,Santoshallen,Edvin Lindkvist,Yan Fang,https://stats.innebandy.se/sasong/43/serie/42410/match/1650947
2025-10-12,12:10,Klubbhuset Blå Flickor 14 A,Floda IBK F13/14 Svart,Lindome IBK F14/15 Grön,Nova Floda Sportcenter A-hall,Arvid Rosdal,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42410/match/1650949
2025-10-12,15:30,Klubbhuset Blå Flickor 14 A,Lindås IBK F14-15 Svart,FBC Lerum Utveckling F14 Vit,Askims Sporthall,Tove Smith,Estelle Furenberg Ring,https://stats.innebandy.se/sasong/43/serie/42410/match/1650945
2025-10-12,12:15,Klubbhuset Blå Flickor 14 B,IK Zenith 14,Lindome IBK F14/15 Lila,Björlanda Idrottshall,Pontus Dunderberg,Saga Jansson,https://stats.innebandy.se/sasong/43/serie/42411/match/1650994
2025-10-12,10:00,Klubbhuset Blå Flickor 15 A,Ale IBF F14/15 Vit,IBK Bergum F14-16,Kronan Älvängen,Noel Saarijärvi,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/42412/match/1652360
2025-10-12,10:15,Klubbhuset Blå Flickor 15 A,IK Zenith F15-16,IBK Kungälv F15,Björlanda Idrottshall,Jonna Ekström,Saga Jansson,https://stats.innebandy.se/sasong/43/serie/42412/match/1652358
2025-10-12,11:45,Klubbhuset Blå Flickor 15 A,Pixbo IBK F15 Vit,Landvetter IBK F15 Blå,Wallenstam Arena B,,,https://stats.innebandy.se/sasong/43/serie/42412/match/1652356
2025-10-12,12:45,Klubbhuset Blå Flickor 15 A,Pixbo IBK F15 Röd,Dingle AIK F14-16 Vit,Wallenstam Arena B,,,https://stats.innebandy.se/sasong/43/serie/42412/match/1652357
2025-10-12,14:20,Klubbhuset Blå Flickor 15 B,Floda IBK F15/16 Vit,Utbynäs SK F15 Gul,Nova Floda Sportcenter A-hall,Joel Silvén,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42413/match/1652326
2025-10-12,09:00,Klubbhuset Blå Flickor 16,IBF Älvstranden F16,Lindås IBK F16-17 Svart,Santoshallen,Edvin Lindkvist,Yan Fang,https://stats.innebandy.se/sasong/43/serie/42408/match/1650737
2025-10-12,09:00,Klubbhuset Blå Flickor 16,IBK Göteborg F14-18,Landvetter IBK F16 Vit,Torpahallen,Vilmer Praetorious Lehto,Oliver Pettersson,https://stats.innebandy.se/sasong/43/serie/42408/match/1650738
2025-10-12,12:30,Klubbhuset Blå Flickor 16,IBK Kungälv F16,Lindome IBK F16/17 Grön,Munkegärdehallen,Julius Jensen,Edwin Adolfsson,https://stats.innebandy.se/sasong/43/serie/42408/match/1650739
2025-10-12,10:00,Klubbhuset Blå Pojkar 14 A,IBF Älvstranden P14/15 Vit,Orust IBK P14,Santoshallen,Yan Fang,Edvin Lindkvist,https://stats.innebandy.se/sasong/43/serie/42398/match/1652689
2025-10-12,13:00,Klubbhuset Blå Pojkar 14 A,IBK Kungälv P14 Vit,Ale IBF P14,Kastellegårdshallen,Filippo Berntsson,,https://stats.innebandy.se/sasong/43/serie/42398/match/1652686
2025-10-12,14:30,Klubbhuset Blå Pojkar 14 A,Frölunda IBK P14 Svart,FBC Lerum Utveckling P14 Röd,Skyttesskolan,Ted Ståhl-rossbol,Viggo Nivedahl,https://stats.innebandy.se/sasong/43/serie/42398/match/1652684
2025-10-12,15:30,Klubbhuset Blå Pojkar 14 A,Frölunda IBK P14 Röd,Lindome IBK P14 Lila,Skyttesskolan,Leon Abelsson,Axel Wigh,https://stats.innebandy.se/sasong/43/serie/42398/match/1652683
2025-10-12,11:00,Klubbhuset Blå Pojkar 14 B,Floda IBK P14 Svart,Landvetter IBK P14 Blå,Nova Floda Sportcenter A-hall,Martin Larsson,Arvid Rosdal,https://stats.innebandy.se/sasong/43/serie/42399/match/1652836
2025-10-12,18:30,Klubbhuset Blå Pojkar 14 B,FBC Partille P 14 Blå,IBF Älvstranden P14 Svart,Partillebohallen,Gustav Wettergren,Owen Nilsson,https://stats.innebandy.se/sasong/43/serie/42399/match/1652838
2025-10-12,09:30,Klubbhuset Blå Pojkar 14 C,Lindås IBK P14 Blå,Myggenäs IBK P 14 Grön,Askims Sporthall,Melker Norin,Nils Nordlund,https://stats.innebandy.se/sasong/43/serie/42400/match/1652220
2025-10-12,10:30,Klubbhuset Blå Pojkar 14 C,Lindås IBK P14 Grön,IK Zenith P14 Grön,Askims Sporthall,Melker Norin,Nils Nordlund,https://stats.innebandy.se/sasong/43/serie/42400/match/1652221
2025-10-12,14:30,Klubbhuset Blå Pojkar 14 C,Utbynäs SK P 14 Blå,Hindås IBK P14,Kviberg Arena B,Nils Koch,Einar Junsten,https://stats.innebandy.se/sasong/43/serie/42400/match/1652223
2025-10-12,15:20,Klubbhuset Blå Pojkar 14 C,Floda IBK P14 Vit,IBF Backadalen P13/14 Blå,Nova Floda Sportcenter A-hall,Joel Silvén,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42400/match/1652224
2025-10-12,13:00,Klubbhuset Blå Pojkar 15 A,Orust IBK P/F15,Guldhedens IK P15,Svanesunds Sporthall,Anton Herbertz,,https://stats.innebandy.se/sasong/43/serie/42401/match/1652496
2025-10-12,11:00,Klubbhuset Blå Pojkar 15 B,Ale IBF P15,Myggenäs IBK P-15,Kronan Älvängen,Loke Björk,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/42402/match/1652588
2025-10-12,11:15,Klubbhuset Blå Pojkar 15 B,IK Zenith P15 Vit,IBK Kungälv P15 Blå,Björlanda Idrottshall,Jonna Ekström,Pontus Dunderberg,https://stats.innebandy.se/sasong/43/serie/42402/match/1652586
2025-10-12,13:10,Klubbhuset Blå Pojkar 15 B,Floda IBK P15 Vit,Lindås IBK P15 Vit,Nova Floda Sportcenter A-hall,Martin Larsson,Joel Silvén,https://stats.innebandy.se/sasong/43/serie/42402/match/1652585
2025-10-12,13:30,Klubbhuset Blå Pojkar 15 B,Pixbo IBK P15 Röd,IK Zenith P15 Grön,Wallenstam Arena B,,,https://stats.innebandy.se/sasong/43/serie/42402/match/1652584
2025-10-12,11:20,Klubbhuset Blå Pojkar 15 C,Landvetter IBK P15 Vit,IBK Kungälv P15 Vit,Önnerödshallen,Alice Pehrsson,Felicia Setterlind,https://stats.innebandy.se/sasong/43/serie/42403/match/1652904
2025-10-12,13:30,Klubbhuset Blå Pojkar 15 C,Lindås IBK P15 Blå,Landvetter IBK P15 Blå,Askims Sporthall,Vince Perzon,Ludvig Sigström,https://stats.innebandy.se/sasong/43/serie/42403/match/1652902
2025-10-12,13:30,Klubbhuset Blå Pojkar 15 C,Frölunda IBK P15 Svart,IBK Göteborg P15/16 Svart,Skyttesskolan,Ted Ståhl-rossbol,Viggo Nivedahl,https://stats.innebandy.se/sasong/43/serie/42403/match/1652905
2025-10-12,14:30,Klubbhuset Blå Pojkar 15 C,Lindås IBK P15 Svart,Frölunda IBK P15 Röd,Askims Sporthall,Vince Perzon,Ludvig Sigström,https://stats.innebandy.se/sasong/43/serie/42403/match/1652903
2025-10-12,10:00,Klubbhuset Blå Pojkar 16 A,Floda IBK P16,FBC Vinga P15/16 Orange,Nova Floda Sportcenter A-hall,Martin Larsson,Arvid Rosdal,https://stats.innebandy.se/sasong/43/serie/42404/match/1651373
2025-10-12,12:15,Klubbhuset Blå Pojkar 16 A,IBK Bergum P15-16,FBC Lerum Utveckling P/F 15/16 Gråbo,Bergumsskolan,Felicia Lundgren Narváez,Leo Malm,https://stats.innebandy.se/sasong/43/serie/42404/match/1651371
2025-10-12,12:20,Klubbhuset Blå Pojkar 16 A,Landvetter IBK P16,FBC Partille P16 Svart,Önnerödshallen,Alice Pehrsson,Felicia Setterlind,https://stats.innebandy.se/sasong/43/serie/42404/match/1651368
2025-10-12,12:30,Klubbhuset Blå Pojkar 16 A,Lindås IBK P16,Eken IBK FP16/17,Askims Sporthall,Vincent Johansson,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/42404/match/1651374
2025-10-12,14:30,Klubbhuset Blå Pojkar 16 A,IBK Kungälv P16 Vit,Hindås IBK P16 Vit,Munkegärdehallen,Albin Jansson,Alfons Jonsson,https://stats.innebandy.se/sasong/43/serie/42404/match/1651369
2025-10-12,17:30,Klubbhuset Blå Pojkar 16 A,Frölunda IBK P16 Svart,Pixbo IBK P17 Röd,Skyttesskolan,Leon Abelsson,Max Pettersson,https://stats.innebandy.se/sasong/43/serie/42404/match/1651367
2025-10-12,11:30,Klubbhuset Blå Pojkar 16 B,Lindås IBK P16 Blå,Pixbo IBK P16,Lindås Waves Arena,Melker Norin,Jakob Bengtsson,https://stats.innebandy.se/sasong/43/serie/42409/match/1651147
2025-10-12,11:30,Klubbhuset Blå Pojkar 16 B,IBK Kungälv P16 Svart,FBC Vinga P15/16 Blå,Munkegärdehallen,Julius Jensen,Edwin Adolfsson,https://stats.innebandy.se/sasong/43/serie/42409/match/1651151
2025-10-12,14:10,Klubbhuset Blå Pojkar 16 B,Stenungsunds IBK P15-16 Blå,Herrestads AIF IB 16/17,Kyrkenorumskolans Idrottshall,Rasmus Thelin,Alexander Magnusson,https://stats.innebandy.se/sasong/43/serie/42409/match/1651149
2025-10-12,16:30,Klubbhuset Blå Pojkar 16 B,Frölunda IBK P16 Röd,Utbynäs SK P16 GUL,Skyttesskolan,Leon Abelsson,Axel Wigh,https://stats.innebandy.se/sasong/43/serie/42409/match/1651148
2025-10-12,13:00,Klubbhuset Blå Pojkar 16 C,Stenungsunds IBK P15-16 Svart,Pixbo IBK P16 Röd,Kyrkenorumskolans Idrottshall,Lucas Nordberg,Rasmus Thelin,https://stats.innebandy.se/sasong/43/serie/42405/match/1651093
2025-10-12,13:30,Klubbhuset Blå Pojkar 16 C,IBK Kungälv P16 Blå,IK Zenith P16 Grön,Munkegärdehallen,Albin Jansson,Alfons Jonsson,https://stats.innebandy.se/sasong/43/serie/42405/match/1651094
2025-10-12,17:15,Pantamera Damjunior A,Lindås IBK DJ,Warberg IBF Junior,Lindås Waves Arena,Sebastian Cedgard,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/42367/match/1648870
2025-10-12,12:00,Pantamera Damjunior B,Dingle AIK DJ,IBK Alingsås Damjunior,Munkedals Idrottshall,Gökhan Atay,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/42368/match/1648899
2025-10-12,17:10,Pantamera Damjunior B,FBC Lerum Utveckling DJ,IBK Kungälv DJ,Rydsbergshallen,Ali Noori,Mathias Hannu,https://stats.innebandy.se/sasong/43/serie/42368/match/1648898
2025-10-12,09:50,Pantamera Flickor B-ungdom C,Landvetter IBF F11 Vit,IBF Älvstranden F09/10,Pinntorps Idrottshall,Mustafa Kalajdzisalihovic,Henry Tames,https://stats.innebandy.se/sasong/43/serie/42388/match/1648989
2025-10-12,16:50,Pantamera Flickor B-ungdom C,Floda IBK / FBC Lerum Utveckling F10/11,FBC Partille F09/11 Svart,Nova Floda Sportcenter A-hall,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/42388/match/1648991
2025-10-12,14:45,Pantamera Flickor B-ungdom D,FBC Lerum Utveckling F12 Svart,Lindås IBK F12,Rydsbergshallen,Dante Lindskog,Mustaf Osman,https://stats.innebandy.se/sasong/43/serie/42389/match/1649021
2025-10-12,15:50,Pantamera Flickor C-ungdom A,IK Zenith Vit,Surte IS IBK F11,Björlanda Idrottshall,Tove Hall,Gustav Persson,https://stats.innebandy.se/sasong/43/serie/42390/match/1649516
2025-10-12,11:00,Pantamera Flickor C-ungdom B,Landvetter IBF F12 Vit,IBF Backadalen F11/12 Röd,Pinntorps Idrottshall,Ali Alizada,Emmy Birgersson,https://stats.innebandy.se/sasong/43/serie/42391/match/1649757
2025-10-12,17:30,Pantamera Flickor C-ungdom C,IBF Backadalen F11/12 Svart,Pixbo IBF F13/14 Röd,Tuve Sporthall,Jacob Ekbom,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/42392/match/1649819
2025-10-12,12:25,Pantamera Flickor C-ungdom D,FBC Lerum Utveckling F13 Röd,Pixbo IBF F13/14 Vit,Rydsbergshallen,Alexander Miriandis,Max Remper,https://stats.innebandy.se/sasong/43/serie/42393/match/1649669
2025-10-12,14:30,Pantamera Flickor C-ungdom D,Lindome IBK F13 Grön,Ale IBF F12/13 Vit,Almåshallen A,Alfred Jorpes,Matilda Nielsen,https://stats.innebandy.se/sasong/43/serie/42393/match/1649668
2025-10-12,18:40,Pantamera Flickor C-ungdom D,FBC Lerum Utveckling F13 Röd,Öckerö IBK F10-12,Rydsbergshallen,Emilia Djurelind,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/42393/match/1649673
2025-10-12,12:10,Pantamera Flickor C-ungdom E,Överby IBK F10-14,IBK Göteborg / Guldhedens IK F12-13,Nordby Supermarkethallen A-hallen,Martin Andersson,Susanne Andersson,https://stats.innebandy.se/sasong/43/serie/42394/match/1649354
2025-10-12,16:00,Pantamera Flickor C-ungdom E,IBF Backadalen F13,Lindås IBK F13,Tuve Sporthall,Jacob Ekbom,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/42394/match/1649356
2025-10-12,15:50,Pantamera Herrjunior A,IBK Göteborg U16,Pixbo IBF Utveckling,Torpahallen,Alexander Hellström,Kristoffer Lind,https://stats.innebandy.se/sasong/43/serie/42363/match/1648329
2025-10-12,11:30,Pantamera Herrjunior B,IBF Backadalen HJ,Stenungsunds IBK HJ,Tuve Sporthall,Thomas Andersson,Jonny Gaardén,https://stats.innebandy.se/sasong/43/serie/42364/match/1648360
